step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
2943.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2944.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2945.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2946.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2947.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2948.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2949.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2950.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2951.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2952.0,[1974],[1454496.9562263067],[4560092.844932705],[0.0]
2953.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2954.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2955.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2956.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2957.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2958.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2959.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2960.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2961.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2962.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2963.0,[1978],[1457272.7415904654],[4568795.396319984],[0.0]
2964.0,[1980],[1458699.3142062575],[4573267.963686058],[0.0]
2965.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2966.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2967.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2968.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2969.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2970.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2971.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2972.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2973.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2974.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2975.0,[1982],[1460041.7299000798],[4577476.624152834],[0.0]
2976.0,[1987],[1463686.7680307163],[4588904.516918885],[0.0]
2977.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2978.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2979.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2980.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2981.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2982.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2983.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2984.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2985.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2986.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2987.0,[1990],[1465726.810829943],[4595300.370545226],[0.0]
2988.0,[1994],[1468733.3703007835],[4604726.535519743],[0.0]
2989.0,[1996],[1470147.3138300336],[4609159.505249896],[0.0]
2990.0,[1996],[1470147.3138300336],[4609159.505249896],[0.0]
2991.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2992.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2993.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2994.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2995.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2996.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2997.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2998.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
2999.0,[1998],[1471806.5762925742],[4614361.355786611],[0.0]
3000.0,[2004],[1476205.2140348474],[4628151.930229525],[0.0]
3001.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3002.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3003.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3004.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3005.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3006.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3007.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3008.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3009.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3010.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3011.0,[2006],[1477578.2799839638],[4632456.721915982],[0.0]
3012.0,[2008],[1479155.047704591],[4637400.214806318],[0.0]
3013.0,[2010],[1480578.7196517235],[4641863.680094671],[0.0]
3014.0,[2010],[1480578.7196517235],[4641863.680094671],[0.0]
3015.0,[2010],[1480578.7196517235],[4641863.680094671],[0.0]
3016.0,[2010],[1480578.7196517235],[4641863.680094671],[0.0]
3017.0,[2012],[1482163.2956790798],[4646831.397628422],[0.0]
3018.0,[2012],[1482163.2956790798],[4646831.397628422],[0.0]
3019.0,[2012],[1482163.2956790798],[4646831.397628422],[0.0]
3020.0,[2012],[1482163.2956790798],[4646831.397628422],[0.0]
3021.0,[2012],[1482163.2956790798],[4646831.397628422],[0.0]
3022.0,[2012],[1482163.2956790798],[4646831.397628422],[0.0]
3023.0,[2013],[1482972.838603148],[4649369.34831067],[0.0]
3024.0,[2020],[1488159.220971161],[4665629.582898131],[0.0]
3025.0,[2024],[1490884.5701397988],[4674173.966142449],[0.0]
3026.0,[2024],[1490884.5701397988],[4674173.966142449],[0.0]
3027.0,[2026],[1492290.0745225477],[4678580.332785918],[0.0]
3028.0,[2026],[1492290.0745225477],[4678580.332785918],[0.0]
3029.0,[2026],[1492290.0745225477],[4678580.332785918],[0.0]
3030.0,[2028],[1493892.3765698774],[4683603.619240816],[0.0]
3031.0,[2028],[1493892.3765698774],[4683603.619240816],[0.0]
3032.0,[2028],[1493892.3765698774],[4683603.619240816],[0.0]
3033.0,[2028],[1493892.3765698774],[4683603.619240816],[0.0]
3034.0,[2028],[1493892.3765698774],[4683603.619240816],[0.0]
3035.0,[2028],[1493892.3765698774],[4683603.619240816],[0.0]
3036.0,[2030],[1495397.0238499772],[4688320.9882734725],[0.0]
3037.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3038.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3039.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3040.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3041.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3042.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3043.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3044.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3045.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3046.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3047.0,[2032],[1496780.8353222867],[4692659.464713432],[0.0]
3048.0,[2037],[1500554.936050855],[4704492.021056308],[0.0]
3049.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3050.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3051.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3052.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3053.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3054.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3055.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3056.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3057.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3058.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3059.0,[2040],[1502600.1934925893],[4710904.229589351],[0.0]
3060.0,[2044],[1505740.8438734391],[4720750.813311853],[0.0]
3061.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3062.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3063.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3064.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3065.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3066.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3067.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3068.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3069.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3070.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3071.0,[2046],[1507151.3283869794],[4725172.93460981],[0.0]
3072.0,[2052],[1511586.4880559319],[4739078.026825294],[0.0]
3073.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3074.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3075.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3076.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3077.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3078.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3079.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3080.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3081.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3082.0,[2054],[1512952.51681428],[4743360.750364696],[0.0]
3083.0,[2055],[1513769.5224791171],[4745922.095856982],[0.0]
3084.0,[2058],[1516105.4022464792],[4753245.41425047],[0.0]
3085.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
3086.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
3087.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
3088.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
3089.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
3090.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
3091.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
3092.0,[2060],[1517487.1410420486],[4757577.397454597],[0.0]
