step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
4020.0,[2390],[1738774.6479681872],[5451347.343185666],[0.0]
4021.0,[2390],[1738774.6479681872],[5451347.343185666],[0.0]
4022.0,[2394],[1741952.4370876935],[5461310.076272442],[0.0]
4023.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4024.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4025.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4026.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4027.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4028.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4029.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4030.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4031.0,[2396],[1743327.2780152669],[5465620.425120207],[0.0]
4032.0,[2400],[1746349.5439186255],[5475095.829196826],[0.0]
4033.0,[2404],[1749250.8530034006],[5484191.966147222],[0.0]
4034.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4035.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4036.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4037.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4038.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4039.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4040.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4041.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4042.0,[2406],[1750633.4029257635],[5488526.496910447],[0.0]
4043.0,[2408],[1752083.0324180266],[5493071.360222221],[0.0]
4044.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4045.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4046.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4047.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4048.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4049.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4050.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4051.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4052.0,[2410],[1753437.9327695312],[5497319.181460902],[0.0]
4053.0,[2412],[1754862.2697218577],[5501784.740480646],[0.0]
4054.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4055.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4056.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4057.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4058.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4059.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4060.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4061.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4062.0,[2414],[1756200.6706843672],[5505980.817703572],[0.0]
4063.0,[2416],[1757608.0855669857],[5510393.305812268],[0.0]
4064.0,[2418],[1758976.5974964288],[5514683.752797204],[0.0]
4065.0,[2418],[1758976.5974964288],[5514683.752797204],[0.0]
4066.0,[2418],[1758976.5974964288],[5514683.752797204],[0.0]
4067.0,[2418],[1758976.5974964288],[5514683.752797204],[0.0]
4068.0,[2420],[1760478.0114378072],[5519390.9834855655],[0.0]
4069.0,[2422],[1761862.9991455227],[5523733.14707447],[0.0]
4070.0,[2422],[1761862.9991455227],[5523733.14707447],[0.0]
4071.0,[2422],[1761862.9991455227],[5523733.14707447],[0.0]
4072.0,[2422],[1761862.9991455227],[5523733.14707447],[0.0]
4073.0,[2422],[1761862.9991455227],[5523733.14707447],[0.0]
4074.0,[2424],[1763402.4246227727],[5528559.562669279],[0.0]
4075.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4076.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4077.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4078.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4079.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4080.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4081.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4082.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4083.0,[2426],[1764792.2757732163],[5532916.987660885],[0.0]
4084.0,[2428],[1766239.3152946942],[5537453.728095187],[0.0]
4085.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4086.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4087.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4088.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4089.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4090.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4091.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4092.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4093.0,[2430],[1767592.3389234224],[5541695.658500892],[0.0]
4094.0,[2432],[1769030.43149592],[5546204.348826495],[0.0]
4095.0,[2434],[1770368.4525414254],[5550399.237169669],[0.0]
4096.0,[2434],[1770368.4525414254],[5550399.237169669],[0.0]
4097.0,[2434],[1770368.4525414254],[5550399.237169669],[0.0]
4098.0,[2434],[1770368.4525414254],[5550399.237169669],[0.0]
4099.0,[2434],[1770368.4525414254],[5550399.237169669],[0.0]
4100.0,[2435],[1771169.4984181353],[5552910.550671078],[0.0]
4101.0,[2436],[1771962.9419824583],[5555398.0319309505],[0.0]
4102.0,[2436],[1771962.9419824583],[5555398.0319309505],[0.0]
4103.0,[2436],[1771962.9419824583],[5555398.0319309505],[0.0]
4104.0,[2442],[1776376.947171602],[5569236.537519197],[0.0]
4105.0,[2446],[1779207.308884682],[5578110.1783125],[0.0]
4106.0,[2448],[1780585.4083603628],[5582430.742716047],[0.0]
4107.0,[2448],[1780585.4083603628],[5582430.742716047],[0.0]
4108.0,[2448],[1780585.4083603628],[5582430.742716047],[0.0]
4109.0,[2448],[1780585.4083603628],[5582430.742716047],[0.0]
4110.0,[2449],[1781420.581641206],[5585049.041714697],[0.0]
4111.0,[2450],[1782248.8895187995],[5587645.818390622],[0.0]
4112.0,[2450],[1782248.8895187995],[5587645.818390622],[0.0]
4113.0,[2450],[1782248.8895187995],[5587645.818390622],[0.0]
4114.0,[2450],[1782248.8895187995],[5587645.818390622],[0.0]
4115.0,[2452],[1783821.1420964513],[5592575.160039462],[0.0]
4116.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4117.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4118.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4119.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4120.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4121.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4122.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4123.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4124.0,[2454],[1785240.7842129616],[5597025.99716394],[0.0]
4125.0,[2456],[1786743.4342170835],[5601737.103975415],[0.0]
4126.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4127.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4128.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4129.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4130.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4131.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4132.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4133.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4134.0,[2458],[1788131.6557404294],[5606089.413846342],[0.0]
4135.0,[2460],[1789669.7599511326],[5610911.6866745185],[0.0]
4136.0,[2462],[1791068.3892123625],[5615296.637056542],[0.0]
4137.0,[2462],[1791068.3892123625],[5615296.637056542],[0.0]
4138.0,[2462],[1791068.3892123625],[5615296.637056542],[0.0]
4139.0,[2462],[1791068.3892123625],[5615296.637056542],[0.0]
4140.0,[2464],[1792533.1083302961],[5619888.814125953],[0.0]
4141.0,[2466],[1793880.0822971032],[5624111.781570192],[0.0]
4142.0,[2466],[1793880.0822971032],[5624111.781570192],[0.0]
4143.0,[2466],[1793880.0822971032],[5624111.781570192],[0.0]
4144.0,[2466],[1793880.0822971032],[5624111.781570192],[0.0]
4145.0,[2466],[1793880.0822971032],[5624111.781570192],[0.0]
4146.0,[2468],[1795297.268090144],[5628554.911439673],[0.0]
4147.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4148.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4149.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4150.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4151.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4152.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4153.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4154.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4155.0,[2470],[1796656.3836431643],[5632815.9200383555],[0.0]
4156.0,[2472],[1798039.8876079165],[5637153.438999072],[0.0]
4157.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4158.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4159.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4160.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4161.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4162.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4163.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4164.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4165.0,[2474],[1799384.11649106],[5641367.768337547],[0.0]
4166.0,[2476],[1800802.3432199606],[5645814.167989918],[0.0]
4167.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4168.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4169.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4170.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4171.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4172.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4173.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4174.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4175.0,[2478],[1802142.674079709],[5650016.289347006],[0.0]
4176.0,[2481],[1804303.1583911888],[5656789.81312581],[0.0]
4177.0,[2486],[1808115.19418826],[5668741.280581573],[0.0]
4178.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4179.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4180.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4181.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4182.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4183.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4184.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4185.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4186.0,[2488],[1809601.6129482726],[5673401.494736446],[0.0]
4187.0,[2492],[1812616.2714800357],[5682852.822196807],[0.0]
4188.0,[2494],[1813983.5329795633],[5687139.412182544],[0.0]
4189.0,[2494],[1813983.5329795633],[5687139.412182544],[0.0]
4190.0,[2495],[1814770.3072270495],[5689605.986066635],[0.0]
4191.0,[2495],[1814770.3072270495],[5689605.986066635],[0.0]
4192.0,[2495],[1814770.3072270495],[5689605.986066635],[0.0]
4193.0,[2495],[1814770.3072270495],[5689605.986066635],[0.0]
4194.0,[2496],[1815599.9836645054],[5692207.053032307],[0.0]
4195.0,[2496],[1815599.9836645054],[5692207.053032307],[0.0]
4196.0,[2496],[1815599.9836645054],[5692207.053032307],[0.0]
4197.0,[2499],[1817926.071829206],[5699499.669521301],[0.0]
4198.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4199.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4200.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4201.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4202.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4203.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4204.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4205.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4206.0,[2501],[1819293.8566362783],[5703787.900573415],[0.0]
4207.0,[2503],[1820739.6971023378],[5708320.880752611],[0.0]
4208.0,[2505],[1822096.10233728],[5712573.407926984],[0.0]
4209.0,[2505],[1822096.10233728],[5712573.407926984],[0.0]
